artist,album,rating,review_link,info_link
Anika,Anika,30,https://www.youtube.com/watch?v=iqD6M8V0A5U,https://www.albumoftheyear.org/album/32430-anika-anika.php
Big Blood,Dark Country Magic,70,https://www.youtube.com/watch?v=Uu1_BYX8ars,https://www.albumoftheyear.org/album/86592-big-blood-dark-country-magic.php
OFF!,First Four EPs,80,https://www.youtube.com/watch?v=edXP5f4CFT8,https://www.albumoftheyear.org/album/2157-off-first-four-eps.php
Agalloch,Marrow of the Spirit,80,https://www.youtube.com/watch?v=ASYMfU7wpiI,https://www.albumoftheyear.org/album/15693-agalloch-marrow-of-the-spirit.php
Girls,Broken Dreams Club,50,https://www.youtube.com/watch?v=iBvPmPp4Xbg,https://www.albumoftheyear.org/album/2031-girls-broken-dreams-club.php
Kanye West,My Beautiful Dark Twisted Fantasy,60,https://www.youtube.com/watch?v=Jo4S2qlQGs0,https://www.albumoftheyear.org/album/1998-kanye-west-my-beautiful-dark-twisted-fantasy.php
Girl Talk,All Day,80,https://www.youtube.com/watch?v=GMKfsj1fg5g,https://www.albumoftheyear.org/album/2064-girl-talk-all-day.php
Weekend,Sports,80,https://www.youtube.com/watch?v=yetM0u9wqck,https://www.albumoftheyear.org/album/2053-weekend-sports.php
Lil B,I'm Miley Cyrus,20,https://www.youtube.com/watch?v=qQrvfibimlk,https://www.albumoftheyear.org/album/103808-lil-b-im-miley-cyrus.php
Kid Cudi,Man On The Moon II: The Legend Of Mr. Rager,60,https://www.youtube.com/watch?v=KOLkwwzrn7w,https://www.albumoftheyear.org/album/1778-kid-cudi-man-on-the-moon-ii-the-legend-of-mr-rager.php
Maserati,Pyramid of the Sun,70,https://www.youtube.com/watch?v=btaQdzwfvDM,https://www.albumoftheyear.org/album/38124-maserati-pyramid-of-the-sun.php
Cee-Lo Green,The Lady Killer,70,https://www.youtube.com/watch?v=x217SO9VPwE,https://www.albumoftheyear.org/album/1965-cee-lo-green-the-lady-killer.php
Matt & Kim,Sidewalks,50,https://youtu.be/WjH-L0Pke7Q,https://www.albumoftheyear.org/album/1959-matt-and-kim-sidewalks.php
"Brian Eno, Jon Hopkins & Leo Abrahams",Small Craft on a Milk Sea,80,https://www.youtube.com/watch?v=RkumjdJ-Eew,https://www.albumoftheyear.org/album/2048-brian-eno-jon-hopkins-leo-abrahams-small-craft-on-a-milk-sea.php
Electric Wizard,Black Masses,60,https://www.youtube.com/watch?v=wumo4Urajx4,https://www.albumoftheyear.org/album/5059-electric-wizard-black-masses.php
Warpaint,The Fool,60,https://www.youtube.com/watch?v=6IBcwokLzbI,https://www.albumoftheyear.org/album/2020-warpaint-the-fool.php
Avey Tare,Down There,50,https://www.youtube.com/watch?v=BNBfo24nEE8,https://www.albumoftheyear.org/album/1892-avey-tare-down-there.php
Diamond Rings,Special Affections,80,https://www.youtube.com/watch?v=Cy_FBsloKIk,https://www.albumoftheyear.org/album/2178-diamond-rings-special-affections.php
Small Black,New Chain,81,https://www.youtube.com/watch?v=Sf-sXyTE2_8&t=4m25s,https://www.albumoftheyear.org/album/2146-small-black-new-chain.php
Skrillex,Scary Monsters and Nice Sprites,70,https://www.youtube.com/watch?v=AyzpDXRVbwA,https://www.albumoftheyear.org/album/2979-skrillex-scary-monsters-and-nice-sprites.php
Zach Hill,Face Tat,50,https://www.youtube.com/watch?v=Oblv8bB5ZLQ,https://www.albumoftheyear.org/album/2027-zach-hill-face-tat.php
Kings of Leon,Come Around Sundown,40,https://www.youtube.com/watch?v=xBxvMXOjHM4,https://www.albumoftheyear.org/album/1925-kings-of-leon-come-around-sundown.php
Squarepusher,Shobaleader One: d'Demonstrator,50,https://www.youtube.com/watch?v=F-Fd5YG2pWs,https://www.albumoftheyear.org/album/2012-squarepusher-shobaleader-one-d-demonstrator.php
How to Dress Well,Love Remains,40,https://www.youtube.com/watch?v=Gcxdgfr9gpw,https://www.albumoftheyear.org/album/1982-how-to-dress-well-love-remains.php
Kids & Explosions,Shit Computer,80,https://www.youtube.com/watch?v=nQe_rTrxGyA,https://www.albumoftheyear.org/album/39969-kids-explosions-shit-computer.php
Ghost,Opus Eponymous,80,https://www.youtube.com/watch?v=vtDvu9PVcJc,https://www.albumoftheyear.org/album/33978-ghost-opus-eponymous.php
The Gaslamp Killer,Death Gate,70,https://www.youtube.com/watch?v=9ZQyNDad3c0,https://www.albumoftheyear.org/album/40008-the-gaslamp-killer-death-gate.php
Sufjan Stevens,The Age of Adz,60,https://www.youtube.com/watch?v=0_2WZbMsIeI,https://www.albumoftheyear.org/album/1956-sufjan-stevens-the-age-of-adz.php
Belle and Sebastian,Write About Love,60,https://www.youtube.com/watch?v=MNnibsPJSDY,https://www.albumoftheyear.org/album/1920-belle-sebastian-write-about-love.php
The Fresh & Onlys,Play It Strange,40,https://www.youtube.com/watch?v=9J9VqG7mBxE,https://www.albumoftheyear.org/album/2010-the-fresh-and-onlys-play-it-strange.php
Gold Panda,Lucky Shiner,70,https://www.youtube.com/watch?v=hWJ40emz1ew,https://www.albumoftheyear.org/album/2006-gold-panda-lucky-shiner.php
Teebs,Ardour,60,https://www.youtube.com/watch?v=oPQy0fn2Ypk,https://www.albumoftheyear.org/album/15473-teebs-ardour.php
Mark Ronson & The Business Intl,Record Collection,50,https://www.youtube.com/watch?v=wpzMfharbwE,https://www.albumoftheyear.org/album/1987-mark-ronson-the-business-intl-record-collection.php
Glasser,Ring,80,https://www.youtube.com/watch?v=ty0id9qHcq8,https://www.albumoftheyear.org/album/1999-glasser-ring.php
Twin Shadow,Forget,80,https://www.youtube.com/watch?v=CB-HKdkM7hg,https://www.albumoftheyear.org/album/1992-twin-shadow-forget.php
No Age,Everything in Between,60,https://www.youtube.com/watch?v=w8Bs5XGU1vg,https://www.albumoftheyear.org/album/1785-no-age-everything-in-between.php
Abe Vigoda,Crush,40,https://www.youtube.com/watch?v=fNVNPtj1IsM,https://www.albumoftheyear.org/album/1944-abe-vigoda-crush.php
Neil Young,Le Noise,50,https://www.youtube.com/watch?v=kxHrdmYZrxE,https://www.albumoftheyear.org/album/1943-neil-young-le-noise.php
Deerhunter,Halcyon Digest,80,https://www.youtube.com/watch?v=LP-Vdm27vS4,https://www.albumoftheyear.org/album/1832-deerhunter-halcyon-digest.php
Women,Public Strain,90,https://www.youtube.com/watch?v=qMsnKVtohy0,https://www.albumoftheyear.org/album/1961-women-public-strain.php
Salem,King Night,20,https://www.youtube.com/watch?v=pwDvi7BFJGw,https://www.albumoftheyear.org/album/2004-salem-king-night.php
Nails,Unsilent Death,90,https://www.youtube.com/watch?v=z1ahI9rAFgU,https://www.albumoftheyear.org/album/16716-nails-unsilent-death.php
Flying Lotus,Pattern+Grid World,80,https://www.youtube.com/watch?v=F2HofRWJrc4,https://www.albumoftheyear.org/album/1932-flying-lotus-patterngrid-world.php
Sharon Van Etten,Epic,70,https://www.youtube.com/watch?v=edCRJuyXjl0,https://www.albumoftheyear.org/album/2145-sharon-van-etten-epic.php
Grinderman,Grinderman 2,70,https://www.youtube.com/watch?v=1RuC_S06xwY,https://www.albumoftheyear.org/album/1918-grinderman-grinderman-2.php
Das Racist,"Sit Down, Man",80,https://www.youtube.com/watch?v=XvPpOLp-8LM,https://www.albumoftheyear.org/album/2142-das-racist-sit-down-man.php
The Walkmen,Lisbon,50,https://www.youtube.com/watch?v=ZJcfSk9f3YE,https://www.albumoftheyear.org/album/1776-the-walkmen-lisbon.php
Chromeo,Business Casual,90,https://www.youtube.com/watch?v=NTqEw597UZI,https://www.albumoftheyear.org/album/1618-chromeo-business-casual.php
Blonde Redhead,Penny Sparkle,80,https://www.youtube.com/watch?v=jNBYi07Q7GQ,https://www.albumoftheyear.org/album/1905-blonde-redhead-penny-sparkle.php
of Montreal,False Priest,50,https://www.youtube.com/watch?v=Jhxy8MV9S70,https://www.albumoftheyear.org/album/1788-of-montreal-false-priest.php
Black Mountain,Wilderness Heart,60,https://www.youtube.com/watch?v=9pVPVR_oYuM,https://www.albumoftheyear.org/album/1904-black-mountain-wilderness-heart.php
Black Milk,Album of The Year,40,https://www.youtube.com/watch?v=KJUXbD0MlHU,https://www.albumoftheyear.org/album/2179-black-milk-album-of-the-year.php
Weezer,Hurley,70,https://www.youtube.com/watch?v=HtZpjuo2BBo,https://www.albumoftheyear.org/album/1899-weezer-hurley.php
Röyksopp,Senior,50,https://www.youtube.com/watch?v=aVZ9A4Ehw_g,https://www.albumoftheyear.org/album/8328-royksopp-senior.php
Tera Melos,Patagonian Rats,50,https://www.youtube.com/watch?v=oL-_u9IKQfc,https://www.albumoftheyear.org/album/55224-tera-melos-patagonian-rats.php
Interpol,Interpol,50,https://www.youtube.com/watch?v=nu23M18PwPE,https://www.albumoftheyear.org/album/1774-interpol-interpol.php
A-1,After School Special,70,https://www.youtube.com/watch?v=X1nALCk5kMU,https://www.albumoftheyear.org/album/86594-a-1-after-school-special.php
The Tallest Man On Earth,Sometimes The Blues Is Just A Passing Bird,80,https://www.youtube.com/watch?v=MzYQR6ePkiw,https://www.albumoftheyear.org/album/19013-the-tallest-man-on-earth-sometimes-the-blues-is-just-a-passing-bird.php
Klaxons,Surfing the Void,40,https://www.youtube.com/watch?v=xjVzCXICeuA,https://www.albumoftheyear.org/album/1773-klaxons-surfing-the-void.php
Mogwai,Special Moves,80,https://www.youtube.com/watch?v=h3L42McXVnE,https://www.albumoftheyear.org/album/1945-mogwai-special-moves.php
Magic Kids,Memphis,80,https://www.youtube.com/watch?v=87H2nRX0Ya8,https://www.albumoftheyear.org/album/1957-magic-kids-memphis.php
Luke Abbott,Holkham Drones,80,https://www.youtube.com/watch?v=czrckuVdzUk,https://www.albumoftheyear.org/album/16940-luke-abbott-holkham-drones.php
Sufjan Stevens,All Delighted People,80,https://www.youtube.com/watch?v=LCixPRPXCb8,https://www.albumoftheyear.org/album/1942-sufjan-stevens-all-delighted-people.php
Miami Horror,Illumination,70,https://www.youtube.com/watch?v=5QPBbc5PmAQ,https://www.albumoftheyear.org/album/32255-miami-horror-illumination.php
Matthew Dear,Black City,70,https://www.youtube.com/watch?v=rzj_j93PWdw,https://www.albumoftheyear.org/album/1911-matthew-dear-black-city.php
Iron Maiden,The Final Frontier,60,https://www.youtube.com/watch?v=-DkT8NwxAQA,https://www.albumoftheyear.org/album/12168-iron-maiden-the-final-frontier.php
Bongripper,Satan Worshipping Doom,80,https://www.youtube.com/watch?v=j7BRmTNLRTc,https://www.albumoftheyear.org/album/15710-bongripper-satan-worshipping-doom.php
The Budos Band,The Budos Band III,50,https://www.youtube.com/watch?v=JIOuOK7sUV8,https://www.albumoftheyear.org/album/1908-the-budos-band-the-budos-band-iii.php
Arcade Fire,The Suburbs,80,https://www.youtube.com/watch?v=X3qyysxKEkU,https://www.albumoftheyear.org/album/1701-arcade-fire-the-suburbs.php
Wavves,King of the Beach,80,https://www.youtube.com/watch?v=Q8Jp4U2BBnI,https://www.albumoftheyear.org/album/1654-wavves-king-of-the-beach.php
Various Artists,Afro-Beat Airways,80,https://www.youtube.com/watch?v=X5fhQd3JGuc,https://www.albumoftheyear.org/album/86544-various-artists-afro-beat-airways.php
Autolux,Transit Transit,60,https://www.youtube.com/watch?v=uqY4vTcKTjg,https://www.albumoftheyear.org/album/1919-autolux-transit-transit.php
Best Coast,Crazy for You,50,https://www.youtube.com/watch?v=Om8Nh5Zw5jc,https://www.albumoftheyear.org/album/1750-best-coast-crazy-for-you.php
Teen Daze,Four More Years,70,https://www.youtube.com/watch?v=W86MneOdcW0,https://www.albumoftheyear.org/album/86545-teen-daze-four-more-years.php
The Books,The Way Out,90,https://www.youtube.com/watch?v=Us2q-4BFSlA,https://www.albumoftheyear.org/album/1846-the-books-the-way-out.php
Anamanaguchi,Airbrushed,90,https://www.youtube.com/watch?v=6YjqJdoHUZM,https://www.albumoftheyear.org/album/124192-anamanaguchi-airbrushed.php
Matmos & So Percussion,Treasure State,60,https://www.youtube.com/watch?v=8TY2SJEq3SI,https://www.albumoftheyear.org/album/59132-matmos-so-percussion-treasure-state.php
Red Horse,Red Horse,60,https://www.youtube.com/watch?v=XmxL81mXR2I,https://www.albumoftheyear.org/album/240192-red-horse-red-horse.php
Superhumanoids,Urgency,80,https://www.youtube.com/watch?v=du-Szi7pGRE,https://www.albumoftheyear.org/album/86541-superhumanoids-urgency.php
M.I.A.,/\/\/\Y/\,50,https://www.youtube.com/watch?v=0je8it7hG3g,https://www.albumoftheyear.org/album/1669-mia-y.php
Big Boi,Sir Lucious Left Foot: The Son of Chico Dusty,60,https://www.youtube.com/watch?v=GqT7NVvRDBQ,https://www.albumoftheyear.org/album/1652-big-boi-sir-lucious-left-foot-the-son-of-chico-dusty.php
Björk / Dirty Projectors,Mount Wittenberg Orca,80,https://www.youtube.com/watch?v=4pmTuXGyCPE,https://www.albumoftheyear.org/album/1800-bjork-dirty-projectors-mount-wittenberg-orca.php
Wolf Parade,Expo 86,60,https://www.youtube.com/watch?v=Q2nYEWeAR-s,https://www.albumoftheyear.org/album/1532-wolf-parade-expo-86.php
Noveller,Desert Fires,70,https://www.youtube.com/watch?v=EOJLDZMDS1A,https://www.albumoftheyear.org/album/86540-noveller-desert-fires.php
Baths,Cerulean,80,https://www.youtube.com/watch?v=S8HRhbucYiw,https://www.albumoftheyear.org/album/1830-baths-cerulean.php
Uffie,Sex Dreams and Denim Jeans,20,https://www.youtube.com/watch?v=LwDNWYvFpYs,https://www.albumoftheyear.org/album/2126-uffie-sex-dreams-and-denim-jeans.php
The Roots,How I Got Over,80,https://www.youtube.com/watch?v=a1HzLIKAQ4A,https://www.albumoftheyear.org/album/1787-the-roots-how-i-got-over.php
Laurie Anderson,Homeland,80,https://www.youtube.com/watch?v=ABAea7gFO5I,https://www.albumoftheyear.org/album/1783-laurie-anderson-homeland.php
Kvelertak,Kvelertak,80,https://www.youtube.com/watch?v=kp-3jPaY7yU,https://www.albumoftheyear.org/album/6393-kvelertak-kvelertak.php
Devo,Something for Everybody,60,https://www.youtube.com/watch?v=Gko3qhyrBAw,https://www.albumoftheyear.org/album/1777-devo-something-for-everybody.php
Here We Go Magic,Pigeons,70,https://www.youtube.com/watch?v=Wj_P3CQUXZE,https://www.albumoftheyear.org/album/1680-here-we-go-magic-pigeons.php
Washed Out,You and I,90,https://www.youtube.com/watch?v=6Eiy1V32zws,https://www.albumoftheyear.org/album/134693-washed-out-you-and-i.php
Villagers,Becoming a Jackal,60,https://www.youtube.com/watch?v=95i8EtUH7q8,https://www.albumoftheyear.org/album/2098-villagers-becoming-a-jackal.php
Ariel Pink's Haunted Graffiti,Before Today,80,https://www.youtube.com/watch?v=S4HW7jmRXeE,https://www.albumoftheyear.org/album/1609-ariel-pinks-haunted-graffiti-before-today.php
Ratatat,LP4,80,https://www.youtube.com/watch?v=-l_acNr2uMo,https://www.albumoftheyear.org/album/1658-ratatat-lp4.php
Ceremony,Rohnert Park,80,https://www.youtube.com/watch?v=mHUzdIKQ5x0,https://www.albumoftheyear.org/album/7676-ceremony-rohnert-park.php
Emeralds,Does It Look Like I'm Here?,60,https://www.youtube.com/watch?v=YMyzLX4-Lv4,https://www.albumoftheyear.org/album/1749-emeralds-does-it-look-like-im-here.php
The Drums,The Drums,80,https://www.youtube.com/watch?v=cUXCNgJSmzU,https://www.albumoftheyear.org/album/1735-the-drums-the-drums.php
Suckers,Wild Smile,70,https://www.youtube.com/watch?v=A38cOUWdK9k,https://www.albumoftheyear.org/album/1851-suckers-wild-smile.php
Watain,Lawless Darkness,60,https://www.youtube.com/watch?v=HQx-nFyc0So,https://www.albumoftheyear.org/album/9051-watain-lawless-darkness.php
Melvins,The Bride Screamed Murder,50,https://www.youtube.com/watch?v=pzsUK9Iq4DU,https://www.albumoftheyear.org/album/1713-melvins-the-bride-screamed-murder.php
Sleepy Sun,Fever,70,https://www.youtube.com/watch?v=7Hq8WgQ-6Gs,https://www.albumoftheyear.org/album/1711-sleepy-sun-fever.php
Thou,Summit,70,https://www.youtube.com/watch?v=eqmp86d17fM,https://www.albumoftheyear.org/album/14969-thou-summit.php
Tonetta,777,60,https://www.youtube.com/watch?v=EZOQBqCPQHc,https://www.albumoftheyear.org/album/24241-tonetta-777.php
Wild Nothing,Gemini,70,https://www.youtube.com/watch?v=0DryZn9n6po,https://www.albumoftheyear.org/album/1724-wild-nothing-gemini.php
Shad,TSOL,60,https://www.youtube.com/watch?v=Cw0jTXZBwDY,https://www.albumoftheyear.org/album/11904-shad-tsol.php
TOBACCO,Maniac Meat,70,https://www.youtube.com/watch?v=wwikVZU7CfA,https://www.albumoftheyear.org/album/1703-tobacco-maniac-meat.php
Mono/Poly,Paramatma,60,https://www.youtube.com/watch?v=WAX0VFfGQDo,https://www.albumoftheyear.org/album/86543-mono-poly-paramatma.php
Various Artists,Cloud Cuckooland,70,https://www.youtube.com/watch?v=WnoLpkdUDng,https://www.albumoftheyear.org/album/86484-various-artists-cloud-cuckooland.php
Tame Impala,Innerspeaker,60,https://www.youtube.com/watch?v=t70fklNoFBI,https://www.albumoftheyear.org/album/1706-tame-impala-innerspeaker.php
Guilty Simpson,OJ Simpson,60,https://www.youtube.com/watch?v=LEuxWZ_0zwc,https://www.albumoftheyear.org/album/39988-guilty-simpson-oj-simpson.php
The Black Keys,Brothers,70,https://www.youtube.com/watch?v=0zMQS8YxYNA,https://www.albumoftheyear.org/album/1462-the-black-keys-brothers.php
LCD Soundsystem,This Is Happening,90,https://www.youtube.com/watch?v=3Hbhb5CGEB0,https://www.albumoftheyear.org/album/1526-lcd-soundsystem-this-is-happening.php
Janelle Monáe,The ArchAndroid,80,https://www.youtube.com/watch?v=3niVOWuSVF4,https://www.albumoftheyear.org/album/1692-janelle-monae-the-archandroid.php
Club 8,The People's Record,50,https://www.youtube.com/watch?v=2KoLHtolHkQ,https://www.albumoftheyear.org/album/1685-club-8-the-peoples-record.php
Holy Fuck,Latin,70,https://www.youtube.com/watch?v=ySXryTlo9Ac,https://www.albumoftheyear.org/album/1676-holy-fuck-latin.php
Portugal. The Man,American Ghetto,30,https://www.youtube.com/watch?v=c5j8_b8aFnw,https://www.albumoftheyear.org/album/2695-portugal-the-man-american-ghetto.php
The Dead Weather,Sea of Cowards,50,https://www.youtube.com/watch?v=v_7WlMvv50I,https://www.albumoftheyear.org/album/1506-the-dead-weather-sea-of-cowards.php
Sleigh Bells,Treats,30,https://www.youtube.com/watch?v=1aJXrwCX20U,https://www.albumoftheyear.org/album/1550-sleigh-bells-treats.php
The National,High Violet,60,https://www.youtube.com/watch?v=DuMUDldrG3g,https://www.albumoftheyear.org/album/1638-the-national-high-violet.php
Foals,Total Life Forever,40,https://www.youtube.com/watch?v=vFozdNxwJZM,https://www.albumoftheyear.org/album/1660-foals-total-life-forever.php
Flying Lotus,Cosmogramma,80,https://www.youtube.com/watch?v=KCuamde9Atc,https://www.albumoftheyear.org/album/1642-flying-lotus-cosmogramma.php
Broken Social Scene,Forgiveness Rock Record,40,https://www.youtube.com/watch?v=5xIQCY__HQ0,https://www.albumoftheyear.org/album/1407-broken-social-scene-forgiveness-rock-record.php
Woods,At Echo Lake,80,https://www.youtube.com/watch?v=ncrpTX6jR5w,https://www.albumoftheyear.org/album/1671-woods-at-echo-lake.php
Future Islands,In Evening Air,70,https://www.youtube.com/watch?v=RXEfX-diMwc,https://www.albumoftheyear.org/album/2238-future-islands-in-evening-air.php
The New Pornographers,Together,70,https://www.youtube.com/watch?v=Lfw6vPZAUtc,https://www.albumoftheyear.org/album/1299-the-new-pornographers-together.php
Foals,This Orient,70,https://www.youtube.com/watch?v=VXaKHorhNIQ,https://www.albumoftheyear.org/album/120878-foals-this-orient.php
Ariel Pink's Haunted Graffiti,Round and Round,90,https://www.youtube.com/watch?v=3vl5QXJolYU,https://www.albumoftheyear.org/album/86565-ariel-pinks-haunted-graffiti-round-and-round.php
Crystal Castles,(II),70,https://www.youtube.com/watch?v=II-Dj_gtRL4,https://www.albumoftheyear.org/album/1610-crystal-castles-crystal-castles.php
The Radio Dept.,Clinging to a Scheme,80,https://www.youtube.com/watch?v=pkcnbD9DT6o,https://www.albumoftheyear.org/album/1507-the-radio-dept-clinging-to-a-scheme.php
